"ID","question"
"7259","What are the effects of the combination of paracetamol and caffeine?"
"7260","Optilova what is it?"
"7261","I use the patch evra. I wish the put or it will not be. can you give me your advice!"
"7262","you know Tercian 25 mg ??"
"7263","this was more than a year I was taking Ludéal g. but for an acne worries, I went to the Minerva pill. so I started my plate there a month ago, I finished it last Thursday. we are currently Tuesday and I still do not have my period. Is this normal?"
"7264","econzazole is it an anti-fungal?"
"7265","question on surgestone .."
"7266","Green tea supports wort?"
"7267","I vomited my pill and went back another, can I continue my plate normally?"
"7268","Is the Seroxat treats phobia?"
"7269","my gynecologist prescribe me of progesterone and duphaston. I like to know exactly what it is"
"7270","inhibitors of phosphodiesterase type 5, including tadalafil (Cialis®) and vardenafil (Levitra®), may cause visual disturbances and blindness?"
"7271","Many side effects with the patch evra, should we continue?"
"7272","charcoal and chemotherapy?"
"7273","hello, the zoloft is it an antidepressant or an antipsychotic? is it about hormones and makes you gain weight?"
"7274","What is the use of Seroxat?"
"7275","What powder glycerin assays is needed to make eggs, the preparation of formula is made of gelatin, glycerol and water?"
"7276","Magnesium for how long?"
"7277","Is there a vaccine against meningitis?"
"7278","What médicments are available to treat anxiety attacks and panic?"
"7279","Does the fact norset sleep?"
"7280","I stopped abruptly deroxat.une the week after I got dizzy. this is due to stop Seroxat?"
"7281","What is the effect of the melody on acne?"
"7282","c really no America homeopathy during pregnancy?"
"7283","I liked to know when to take LATUDA 40mg?"
"7284","What are the precautions of Depakine?"
"7285","I accidentally taking two tablets of 1 g of paracetamol (I was thinking that it was 500), is what I risk anything?"
"7286","What is the use of Nexplanon?"
"7287","duphaston: consitions delivery?"
"7288","I must start by 1 Livial treatment. I am very worried compared to hair loss problems and insomnia. could you enlighten me as to these problems?"
"7289","I changed pill ago 6 months and I wonder if I take now (Trinordiol) is well suited to my body, because before my period I still have a rather marked premenstrual syndrome"
"7290","Are vaccines compatible with alcohol?"
"7291","Would you recommend Piascledine for problems of periodontal disease in pregnant women in 1 month?"
"7292","drill pad, I ate and drank after taking my patch, is there a risk of aspiration?"
"7293","do you have swelling with lithium taken?"
"7294","Where the balm of the commander?"
"7295","What is the ror vaccine?"
"7296","diane I am under 35 for 5 months, and careless mistake last night I took a tablet Adepal! and this morning I took my pill diane 35. What should I do?"
"7297","duphaston and weight gain?"
"7298","I take effexor since this morning, how long will it take for me to get better?"
"7299","fucidin leo = fusidic acid ??"
"7300","Here, it's been many years that I take vallium, Tranxene, Xanax, Valium, seresta, Temesta, Lysanxia, ​​tout..et course Stilnox imovane..celui and it made me so I take hover and when I feel I fall asleep I m fight for power after profiter.et I can not sleep. I started because I anxio great anguish, and as I work the night I shifted in my sleep. in fact I'm a bit of everything in the evening to go to bed even if I'm sleepy. it became a rite align my medication, count and choose. the day I 'rarely take, but when the day really is difficult. Last year I had a stomach ulcer and I was afraid it was because of the important decision médicaments.et I don ' dare not tell the doctor I shoot the cachetons, ca just that? is that taking too many drugs abyss stomach .. what do you think ??"
"7301","Seropram to 10mg effective for anxiety?"
"7302","I am ANDROCUR whether used alone only as a contraceptive?"
"7303","I spasms crisis of recent weeks, I wondered if instead of taking half Lysanxia crisis I would not be better to take half in the morning and half at night to avoid crises. you think this is possible?"
"7304","have you had the heart that accelerate because of the implant Nexplanon?"
"7305","A nurse can prescribe the urgo k2?"
"7306","chronic migraines and efféralgant? is it dangerous so fragile liver"
"7307","mycosis and Pevisone cream (containing some dorticoïde). opinion ??"
"7308","I have a copper IUD. I wishes to specify that I took 3 different antibiotics the week of my rules for urinaire..es infection that ca can have the effect?"
"7309","I'm 27 and my ovaries are polycystic, my gynecologist prescribed me surgestone for 21 days with a break of 8 days at the beginning of treatment I had big hot flashes in the face and now 6 months after I notice that my hair grew on the face, if I stop treating my hair it will return to normal?"
"7310","I pass an exam tomorrow and I just learned the death of my grandfather, and I take my oral Avlocardyl 40 prior to the stress?"
"7311","for 10 jrs I have eyes more sensitive to light. have you experienced the problem with Seropram?"
"7312","What is tramadol duration of action of LP?"
"7313","What is the best to take the Tahor?"
"7314","What alternative to the rupture of Havrix?"
"7315","it began with triella 1 week late and with the pill 8. What to do?"
"7316","was what pill class belongs reveille 35?"
"7317","What homeopathy for migraine headaches?"
"7318","my treatment Skenan and acti Skenan is stop. since I life hell vomiting and feel like a throne in the stomach, trembling palpitation of insomnia. how much time his hard?"
"7319","Is the perindopril tosylate TEVA 2.5 mg is the generic Coversyl 2.5 because in the latter we find the perindopril arginine"
"7320","overdose of 0.8 lovenox for my pregnant wife?"
"7321","paracetamol, really no problem?"
"7322","I know NorLevo should be taken if forgotten pill from 12 or +. I thought back to take my pill holgyème, I have 11 hours of oblivion. should we also take the morning after pill?"
"7323","evra patch on the foot ??"
"7324","Can we do the tetanus vaccine, polio and hepatitis dt has the same time?"
"7325","hello, I took Seroxat stamp before yesterday at 21 hours and a quarter of a Valium. yesterday morning, I was sick to death. since I tremble, I was hungry, my heart throbs, I feel dizzy. I stopped everything. How long does it take to everything to be normal in your opinion?"
"7326","I'm in my 16th day of Zoely board and I have pain in the lower abdomen. I had a forgotten pill last month and I got a report unprotected there about a week. Should I worry?"
"7327","What are the side effects of Lariam?"
"7328","I took several weeks of 2mg rivotril in high doses. I had hypothyroidism which broke out not long after. can there be a connection?"
"7329","I am pregnant. Unfortunately we could not keep the baby, a month or so you can just take the abortifacient drug or is forced to past under the knife?"
"7330","What are the negative effects of zyprexa?"
"7331","Nux vom, what time can we the prendres?"
"7332","My doctor just prescribed me Trinordiol and I have never been under contraceptive treatment before, when do I start?"
"7333","being pregnant and its 5/6 bit constipated, I use supositoires has glycerin. Is what I can to continur in use?"
"7334","hello, I had never taken the pill before and I started efezial 30 (generic Pug 30) from just under 2 weeks. the first week of taking, I was a little sore breasts, nothing very important but this week I have a stomach ache as if I have my rules, a few hours after each pill taking. probably a sign that my body is struggling to adapt .. I said that I have no bleeding, no headaches as often happens when starting the pill. has anyone had the same worries of stomach pains me? if so do these symptoms disappeared and after how long? Thank you in advance for your answers!"
"7335","viagra is it really pay ??"
"7336","Does the association flecainide + bisoprolol or nebivolol is a cons-indication?"
"7337","hexyon advantage vaccine compared to Infanrix hexa?"
"7338","now I take Adepal and before Trinordiol. question to know what I risk my pill stop (side effects, inconvenience etc. ..)"
"7339","Aturgil and pregnancy?"
"7340","I just take NorLevo ms pharmacist told me to take the tablet 2nd after 12am and on the instructions it is noted to take the 2 tps same as I do?"
"7341","how to get me to furosemide (lasilix)?"
"7342","3 days ago I have to enormous bouts of coughing especially at night, that s stop when I start vertical posotion that you advise me?"
"7343","Is it proven that prolonged use of Trinordiol can cause high blood pressure and gallstones?"
"7344","the vaccine against meningitis can it be administered to you at my age (26 years)?"
"7345","clomid, you know this treatment?"
"7346","cylcleane and weight gain?"
"7347","after taking Risperdal, is it possible to have erections?"
"7348","Is it possible to chain break without the Trinordiol?"
"7349","Seropam he has an effect on libido?"
"7350","compatibility between Nux vomica and Ignatia?"
"7351","Depakote he comes in capsules?"
"7352","reuptake inhibitor of norepinephrine ??"
"7353","when designing I was under noroxine antibiotic. do you know if it can have an effect on the baby?"
"7354","hello, I take the pill MICROVAL recently and I would like to know a little more, are there any people who know? it is also the first time I take a pill 28 tablets: when the rules are they supposed to arrive with 28 tablets (21 tablets with, it was the last week, but there?). I read that this pill prevent ovulation, so this is what say we did not want the rules with this pill? thank you for your answers, I am quite worried .."
"7355","I take Zyban. what are the risks if we want to have a child?"
"7356","Tilia tomentosa to treat anxiety attacks?"
"7357","What is the therapeutic class of Cymbalta?"
"7358","jaimerai know comen have you put progestogel cream (all day?)"
"7359","What are the rules of prescription Klonopin?"
"7360","I like to know if after these 2années the abilify have side effects or weight gain?"
"7361","Do I fear weight gain with norset?"
"7362","is it possible to use the baby Dexeryl cream?"
"7363","can you substitute Inexium?"
"7364","I want to know if you also have swollen with effexor?"
"7365","I take jasminelle since 1 month (first wafer). ca 3d fact that I finished and tjrs no rules .. is this normal?"
"7366","obligation désobel prescription?"
"7367","my heart begins to throb hard, several times a day, and it lasts 30seconde-1 minute. is it an undesirable effect of risperdal and zyprexa?"
"7368","withdrawal mianserin give troublesome symptoms?"
"7369","Euphytose for exam stress?"
"7370","is this normal? excessive sweating and pill optimizette"
"7371","diane 35 wait 1 month?"
"7372","I wanted to know after how long daily gen is if taken without waiting for her period?"
"7373","What do you recommend to drain the chickenpox sores?"
"7374","abilify for anxiety and psychosomatic symptoms?"
"7375","Infanrix Quinta?"
"7376","What the Méliane?"
"7377","if I want to take Ignatia, Medorrhinum and Arsenicum self-medication, any dilution should I take?"
"7378","is it possible to combine taking Valium with that of Librax?"
"7379","Can Memantine tablets be cut?"
"7380","Gardasil being a virgin?"
"7381","when I'm not on the pill I have heavy and painful periods. I wonder if taking duphaston I could be paid all these small problems? the duphaston is prescribed by the doctor under what conditions?"
"7382","I am taking methotrexate for 6 weeks and I feel that it interferes on my hormonal treatment. I have indeed a lot of hot flashes. the metho is it indicated or cons indicated with hormone therapy?"
"7383","Instead of ANDROCUR, which pill to?"
"7384","here in Belgium they refuse to sell me the mother tincture of damiana without prescription! this is normal, is that France is in counter?"
"7385","forgetting pill Minesse 13h and report, is there a risk?"
"7386","Fazol g: baby safe during pregnancy ??"
"7387","Or ask the patch EMLA before a vaccine?"
"7388","rubella vaccine mandatory?"
"7389","10 days ago I took a 20 Seropram every morning .. I also plans to take my pill in the evening from tomorrow. What do you think ?"
"7390","I started the pill continuously varnoline but then I have my period since that day, it does not stop! there-he was someone who had this problem there?"
"7391","I Varnoline for my acne problem. Do you think if I stop my pill, my strong acne of my adolescence will resurface?"
"7392","Why the only Bisoprolol requires initial prescription by a cardiologist but that is not the case when in combination with HCTZ?"
"7393","I have very sore tonsils, especially when I swallow and feel of plugged ears. no fever. I'm pregnant for 2 ½ months. I take what?"
"7394","seresta takes what time of the day?"
"7395","abilfy and withdrawal effects?"
"7396","his itches around the throat .. is that side effects due to Pyostacine?"
"7397","Spironolactone may cause dysphonia it?"
"7398","Moneva: small question"
"7399","I take the Méliane. but here I would have been settled still nothing. what is happening?"
"7400","seresta, dosage?"
"7401","Can you breastfeed in alvocardyl?"
"7402","Seroxat in pregnancy?"
"7403","how long does it more or me for that xenical take effect?"
"7404","Trinordiol is what makes you fat?"
"7405","How to basal insulin to 2 x daily to TOUJEO?"
"7406","Weight loss with Epitomax: should I worry?"
"7407","what should be the zithromax dosage for lyme disease?"
"7408","I take Seroxat and I often feel sleepy and when I have to focus on my studies I have a lot of trouble; is that it's part of the side effects?"
"7409","wrack orthosiphon + + mouse ear?"
"7410","What are the side effects of Champix?"
"7411","A patient on insulin injection Toujeo 1 night and Trulicity every week is prescribed free freestyle player with sensors and a classic player with strips. . What are the repayment terms? Both can they be supported?"
"7412","Who am Mogadon?"
"7413","multiply pill doses Minidril, we arrive at the same result as NorLevo ?? you believe it or not?"
"7414","Are there a risk of getting pregnant with the pill Diane?"
"7415","monoprost when back on the market? not before September 2017"
"7416","2nd plate optilova: no rules?"
"7417","I would recombine ibuprofen + paracetamol, but what time is reasonable to administer ibuprofen hours after taking SOLUPRED"
"7418","I had unprotected sex with my boyfriend the next day to stop my pill for 7 days 'pause' is there a risk of pregnancy?"
"7419","The Benerva is indicated as mosquito repellent?"
"7420","I take every day from 50mg zoloft for 11 months. Is this a correct dosage?"
"7421","What kind of drug is plavix?"
"7422","Is there augmentin syrup dosed at 500mg?"
"7423","Stablon and Risperdal are they fat?"
"7424","associate dual profenide and paracetamol?"
"7425","Can I use extra Fortimel to treat annorexie?"
"7426","I am under nordaz 7.5mg. I want to do 100 things but do not really have the energy because I sleep well at night, is because of nozdaz?"
"7427","jasmine c koi?"
"7428","one is obliged to take the pill while under roaccutane?"
"7429","Valium, risks?"
"7430","Under what circumstances can we take Ignatia Amara and Gelsenium 9ch?"
"7431","the tetracop what exactly?"
"7432","IUD mirena how long blood loss?"
"7433","my gyno prescribe me spotog gen. from about 15 days, I very common sore head (see migraine), nausea and vomiting and very very tired. do you think these could be symptoms of spotog gen?"
"7434","I take diane 35 for just over 2 years and this month while I have not forgotten my period arrived pilulle ajd (I still have 4 pilulles on wafer). is that it happened to you?"
"7435","the jaborandi is at what price?"
"7436","I treat my early flu with oscillococcinum and it worked very well walk .. only a sore throat and a dry cough are standest. are there you a homeopathic treatment?"
"7437","coucou..comme some already know, I'm weaning benzo mnt..jusque 3 weeks ago, I have not had too many problems, but since 3 js, I went from 1/2 to 1/4 comprimé..mais of here, I want more (I suffer around me through my bad mood), and I confess that I do not know if I should take my dose was 1/2 (or I stagnates) or continue trying to hold on ?? lers scs effects last they lgt ?? logically I have to increase my ad (new for 15 js), I qd decreases benzo..mais there nothing fait..je am to 22 5mg norset, and I can go up to 45 mg..je not know what to do, but now I can not stand and I fall to hurt my family has it that point..quel dilemme..esc that either one of you to conseil..j'ai really need you on this ""coup là..dur,dur..isa .."
"7438","Revaxis pregnant and Tubertest?"
"7439","I ciprofloxacin 500 mg to treat a urinary tract infection at home. How can I take a day?"
"7440","my baby has trouble falling asleep at night, so I'd like to give him something. I know sedative pc. can I give it 7 months and weighs 6 800 k"
"7441","being pregnant and having an acute cystitis crisis was prescribed antibiotic monuril ""beefy"" someone he knows what drugs?"
"7442","jasmine pill as the first pill risk ??"
"7443","What do you think of nasonex before the age of 3 years?"
"7444","Return Date generic Atarax?"
"7445","I'm on Curacné, are that the bristles will become more abundant?"
"7446","What are the risks to the baby if taken during pregnancy Subutex?"
"7447","Pyostacine to fight nosocomial infections?"
"7448","hellos, 1 month ago I take citalopram tablet 2fois by day, I wanted to know if it's normal that I sweat a lot? My doctor ordered me 1/2 tablet a day but I had not much effect, I take one dose in the morning and one dose after the noon? I have to take the morning or in the afternoon? must eat it by taking it? thank you messages published by lev28vr on 07/02/2009 at 12:02:45"
"7449","I take Minesse for 2 months over a period of 28 jrs. normally I have my period during the last 4 days and then I do not have them, plus I've hurt my lower abdomen. Is this normal?"
"7450","mirena and button?"
"7451","Naproxen can it causes a surge of hypertension?"
"7452","Can a dosage of bactrim 2 cp 3 times a day one day in a man is shown?"
"7453","Can I take Seropram lunch?"
"7454","Granions usefulness of zinc, copper and selenium?"
"7455","Id like to know if prometrium is a natural progesterone ?? true? effective? counteracts the harmful effects of estrogen?"
"7456","What do you think of Homeopathy for the prevention of nose, sore throats, ear infections and allergies?"
"7457","I want to know if b6 cystine contains sugar"
"7458","Seropram to treat anxiety and indecision?"
"7459","What are the effects of zoloft withdrawal?"
"7460","My doctor recommended me mildac in 600 mg. have you had any side effects like nausea, weight gain, augementation appetite or sleep disorder?"
"7461","uveline eye drops is no longer manufactured! Could you recommend a similar eye drops?"
"7462","forget pill, taken norvelo risk pregnancy? hello, I am jasmine and the 2nd day of the 2nd week of the plate, I forget a tablet that I took after 16h. I also took NorLevo same time. t is there a risk of pregnancy? thank you"
"7463","I take MICROVAL. I think that this pill does not block ovulation. That's it ?"
"7464","What are the side effects of Ludéal gen?"
"7465","Seroplex for social phobia?"
"7466","is what I might be sterile taking luteran?"
"7467","What herbal medicine can be a solution to cure or at least alleviate tendinitis chronic achilles heel (28+ years of thorough examinations and various treatments in vain)?"
"7468","I intend to start Ludéal pill gen without having my period, is it someone has already done to tell me sil must wait before or detre PROTECTED ??"
"7469","doliprane overdose?"
"7470","Gelsemium against stress-anxiety: can we take every day?"
"7471","The Primalan syrup is reimbursed for the kids?"
"7472","Is roaccutane The health hazard?"
"7473","Spiramycin it may cause torsade de pointes?"
"7474","I added to 100 ml of macadamia oil: - 8 drops niaouli -10 drops of aromatic ravensare - 3 drops officinal rosemary cineole I ordered with the pharmacy balsam fir (I'll add 5 drops) and common thyme thuyanol 4 (3 drops). I intend to massage my children (3 years and 5 years) with the equivalent of 1 tablespoon 2 times a day. Is it suitable?"
"7475","I am a natural anxious. I took Seroxat (1cpr daily in the morning). then I gradually stop but there are less than 2 months because relapse, I resumed treatment. for about 2 weeks I nausea (without vomiting), coated tongue, etc. Is that the side effects may reappear?"
"7476","I noticed that there was a pill on my plate. So, I had to forget a tablet at night. when do I have to start my new pack?"
"7477","I stopped jasminelle and the next day I took cycleane at the same hour that jasminelle! I would know after time cb I am again protected with cycléane?"
"7478","here is last night I took my first tablet of the generic zoloft finally. I go to bed and 1h impossible to sleep again ca lasted until 7 am feeling with my body warming has linterieur nausée..c'etait and very unpleasant. I do not want to epoursuivre treatment. it's normal?"
"7479","addiction to xanax or not?"
"7480","accustomed to jasmine, what are the side effects?"
"7481","topalgic 50 and drowsiness ??"
"7482","Is the tablet Spasfon contain gluten?"
"7483","Can we take Reductil and Paxil together?"
"7484","hello all, then, I ask myself am under question..je duphaston for 11 day (I was j22 of my cycle), and after what I have read on various posts, no one talks about nausea (unless it got away from me ..) I have nausea since 2/3 days and stomach pain, accompanied by very loose stools. has anyone had similar signs with duphaston? or can I expect to finally be pregnant !! Thank you for your answers"
"7485","Can a baby be treated by chamomilla?"
"7486","I am under Champix for 2 weeks, I can not sleep, what to do?"
"7487","hello, I take the pill daily gen (or Trinordiol) I have to have my period this weekend as end pads. can I enchainer a second wafer and if so, how do I do this? I took as usual, I took the wrong way? thank you to inform me"
"7488","Trinordiol and splash over libido !! ?? except during the 7 days darret !! weird?"
"7489","Can we prescribe Lamaline during pregnancy?"
"7490","how long it takes after the rubella vaccine, rubella serology to check?"
"7491","the medication zyprexa: that's anxieties?"
"7492","I planned a little party tomorrow night, but I have an appointment with the doctor on Saturday morning for my Gardasil vaccine. Is what I could drink anyway or is it necessary that I abstain completely?"
"7493","after how long it takes effect sertraline?"
"7494","I take Crestor 20 mg, I have muscle and joint pain which worsened since taking this drug especially in the rib cage. am I the only one in this case ??"
"7495","the Seropram make you fat?"
"7496","amisulpride 100mg mylan can he given a gene to increase or female hormone in humans?"
"7497","prozac dosage?"
"7498","is that phosphorus and magnesium can Oligostim treat digestive problems?"
"7499","I made a big meal and they have me give Malox then I wanted to know what effect should I feel?"
"7500","is that fatigue is required with an antidepressant or is that this fatigue is a side effect that proves I support it especially well?"
"7501","I tried everything to sleep: Stilnox, Zolpidem, noctran and now bromazepam (Valium generic) but I still can not sleep. I do not know what to take or what to do. I can not stand someone can help me I beg you?"
"7502","however serves vitamin B"
"7503","I usually alternating aspirin and paracetamol, or ibuprofen and paracetamol. which of these 3 drugs can be associated?"
"7504","is that taking jasminelle to 24:35 delay serious?"
"7505","I am under Cerazette for 3 months now, I have, at least once a week, severe pain in the ovaries, these are side effects?"
"7506","Can a person under Avk take harpagophytum to relieve osteoarthritis crisis?"
"7507","I have to stop taking duphaston together homeopathic granules?"
"7508","I want to know how to pass the pill NuvaRing?"
"7509","a pregnant girlfriend 2 weeks taken just before knowing his status rhinadvil, she worries. can you help?"
"7510","For what procalmil substitute?"
"7511","Magnesium is it a good treatment of cramps?"
"7512","I took varnoline generic but I ask my gyno prescribe me diane 35 because I have too much hair history to limit the shoot. However, there are two years I took it and I was always hungry. I want to know if jasmine and diane 35 have roughly the same component?"
"7513","good evening my daughter is under augmentin for pneumonia but she does not eat her bibs (350-400 instead of 700-800) I hydrate and tonight I put ultra yeast .. is this normal? she had only one diarrhea. she did not eat, but in behavior is top"
"7514","why levitra is missing?"
"7515","vaccines and pregnant?"
"7516","I take IMOVANE the past fifteen day one at bedtime, there is there a risk of addiction, or decrease the effect rehercher whether emdormir quickly and spend an entire night without wake up?"
"7517","What is the maximum duration of treatment with DuoPlavin"
"7518","effexor withdrawal, my symptoms are due to what?"
"7519","I take my jasmine and gynecologist prescribed me another pill lee loo. she told me that I had to take another pill as normal after stopping the seven-day but is that going to play against its effectiveness?"
"7520","NuvaRing?"
"7521","effexor always at the same hour?"
"7522","Mnaelle what is the generic medicine?"
"7523","apo Hydroxyquine / side effects? !!"
"7524","is- that Seroxat 20 mg per day is sufficient for pushers and pulse phobias?"
"7525","a nurse can she make a vaccine to my child?"
"7526","since two days I take gelsemium 9, 12, 15 hp + 7ch lung histamine to treat allergy to dust mites PBMS but I side effects: headache, feeling hot all over the body irritation gorge..de allergic. what do you recommend?"
"7527","SOLUPRED and ibuprofen?"
"7528","SOLUPRED to regain appetite?"
"7529","vaccine against chickenpox?"
"7530","What is the difference in metabolism between cholecalciferol, which passes through the liver and thus less well absorbed, and which is directly dedrogyl hydroxyl, so no liver and efficient passage +"
"7531","one forgets roaccutane, may cause problem, or loss of efficiency?"
"7532","A pharmacist receives the prescription Vogalène Lyoc for children 2 years old, she asked whether that form is appropriate and if there is another"
"7533","Is what I can give salbutamol (Ventolin ™) and Alvesco ™ to a baby 10 months? With my first son, I started using them to 15 months."
"7534","I wanted to know if taking the pill daily gen etai deconseiller he smoking?"
"7535","I sleep very little or not at all according to my moral nights but curiously does not seem affected or even seems to be increasing .. is this related to the antidepressant?"
"7536","alprazolam and burning sensation in stomach or back?"
"7537","my boyfriend takes Ritalin and since it is completely aggressive. he gets excited every time he cries, he twitches and above all it does not eat anything at all. do these numerous side effects can disappear?"
"7538","with recurrent UTI doctor offered me Oroken. nevertheless I allerqique to penicillin. I fear that there is a risuqe ??"
"7539","I stopped Cerazette June 5 since I am an ovulation curve that gives nothing. after how many days took place your first ovulation?"
"7540","abrupt withdrawal valium 10 mg possibility of back burning?"
"7541","I take lutenyl and it's been two months since g missed my period and this month I had losses of middle cycle. is what I am exposing a risk of pregnancy?"
"7542","is what we can take probiotic capsules with anitbiotique?"
"7543","What is a vaccine?"
"7544","At what age can we prescribe Flector gel or any other NSAID gel?"
"7545","what is the price of Seroxat?"
"7546","can we be treated for a vaginal infection with ZYTHROMAX?"
"7547","how long does the effect of NorLevo?"
"7548","roaccutane stops growth?"
"7549","already one week after having stopped laroxyl, I felt my cravings subside and you have known AC and with what medicine?"
"7550","effexor in 2 doses?"
"7551","Risk of death in Tavanic?"
"7552","ge daily pill risk?"
"7553","I'm allergic to naproxen, what can I do to replace this medicine?"
"7554","the samedie, I stopped the corticoid treatment equipment and prescribe antibiotic by otolaryngologists for 5 days Monday I have swollen ankles. t is there a link?"
"7555","bromazepam hepatic elimination?"
"7556","arpagophitum and birch sap: side effects?"
"7557","trying to stop the Tranxene 5mg I have significant signs of withdrawal. Is this normal?"
"7558","Maximum dosage tanxene in one take?"
"7559","what is the Tribulus?"
"7560","Valium ??"
"7561","I eté put under tramadol TETRAZEPAM, but the problem is still present, it is not quasimant more. I also wondered if these meds could not create them all simplemant same pain to fill the gap?"
"7562","I asked my gygy IUD mirena on 14 March. I then later have the free spirit after each cuddle with my husband from a month?"
"7563","I begin to have symptoms of a cold and I just started my 8th week of pregnancy (sg). pure paracetamol he would avoid a very tired and would therefore rather advise?"
"7564","is what the strésam treats chest pain?"
"7565","What are the effects on the judgment of the tolexine?"
"7566","do you think a pill Minidril stop can lose weight so quickly?"
"7567","I'll take a plane for a trip, I have to take Stilnox, -it is how?"
"7568","I sometimes take the Advil to relieve some headaches, but I noticed that every shot was followed by a series of leg cramps and overnight. is there anyone who would have noticed the same phenomenon?"
"7569","Can we take a shower or a bath with a patch Neupro?"
"7570","hello, my question may seem silly, but rather leads xanax .. there a psychic or physical dependence or both .. ?? take for example the case (eg surreal, ok) a person we give xanax 2 a day, without her knowing what this drug .. she does not know what it is, why it is prescribed, and it is not aware of the side effects .. .. assume that will happen, according to you, if that person stopped his treatment ?? She would suffer the effects of lack ??"
"7571","Seroxat and Prozac: same effect?"
"7572","folic acid information"
"7573","Seropram taken in the morning?"
"7574","What nicotine patches can be cut for the half dose?"
"7575","Treatment methadone: what indication?"
"7576","dbt side effects of taking effexor how tps?"
"7577","Daily gè: the generic which pill?"
"7578","I take the pill Adepal and forgot to make a 7-day stop cad that I took my pill for 21 days and 22 days I started the new board. is what my whole cycle will be deregulated?"
"7579","My doctor prescribed the Ferrum phos 7 hp to my baby for a nose pharingite. My daughter is sick again, it happens that I have in my kit Ferrum phos 9 c. do you think I can give him 9 hp or should I go buy 7 hp?"
"7580","Valium, risks?"
"7581","I felt great fatigue and hot flashes in ANDROCUR, is this normal?"
"7582","it's now 10 days I take my bleeding Adepal and rules and my losses felt much stronger than usual. and since then I have brown losses. Is this normal?"
"7583","I started effexor there a month and I've also started an infection. I had swollen glands, fever, phlegm, cough and extreme fatigue. and is it I should stop the medication time to heal this infection?"
"7584","What is a Tanakan?"
"7585","Visceralgine strong disappeared?"
"7586","Are there LP and LI dosages for tramadol?"
"7587","Is it dangerous to take 2 pills the next day on the same day?"
"7588","fat: periactine?"
"7589","What medications contain eucalyptus"
"7590","mirena bleeding under normal?"
"7591","mepronizine how to stop?"
"7592","A patient wishes to know the origin of this Dextran70 in Vogalène Lyoc and Imodium Lyoc"
"7593","Seroxat, fatigue?"
"7594","I swallowed 18g of doliprane I had vomiting starts 3 hours later. afterwards I had several, about 9, about 1 every time. I have a slight abdominal cramp. is that bad?"
"7595","I asked whether the b9 TARDYFERON is prescription or not?"
"7596","tt homeo what I can take against the blush?"
"7597","Ludéal g and side effects"
"7598","I am under Seroxat for one week and I do insomnia every night, do you think it will last throughout my treatment?"
"7599","vaccines prescription?"
"7600","I took a vogalene tablet, how long I could take another?"
"7601","tardiferon b9 + Folic acid 5 ??"
"7602","At what time of day should I take my treatment with Questran 4g?"
"7603","I use androcure but the box only contains 20 tablets .. he must take the tablet 20 and the break of seven days or take 21 tablet from dune another box?"
"7604","stresam compatible with xanax?"
"7605","I still have questions about my copper IUD. I have the impression of having side effects: - tiredness - lower abdomen pain - I took 1 kilo - I have nausea - I have a headache - I / needle ants legs - I have very lower abdomen swells. is what the side effects are common? are there any cases of women who have intolerances to copper?"
"7606","my 6 year old daughter regularly takes the zyrtec to prevent respiratory allergies, know another medicine to prevent this?"
"7607","is that a prescription is required for ova gynopevaryl pharmacy?"
"7608","I take melody for 2 years and then I what looks to rules coming in mid-cycle. should I continue the pack?"
"7609","is there a neuroleptic that does not increase the appetite?"
"7610","I have to take Minidril. she told me that I am not obliged to take it at the same time but in the same time slot. is it true ?"
"7611","My doctor gave me a atarax 25 mg at bedtime. In your opinion I just take 2 25mg?"
"7612","Seroplex and stresam ??"
"7613","What is Lyrica?"
"7614","Good evening, I had a stomach last week, I had diarrhea and vomiting. I took my pill, Harmonet every evening at the same time, I took the last 6 pills of my board the week of my gastro. there was therefore a judgment of 7 days and today I start a new pack, am I protected this evening? Thank you for your reply."
"7615","The Seroplex is different from the prozac?"
"7616","I have vomit with icel 50mg is this normal?"
"7617","What is the motilium generic?"
"7618","Daily ge you know?"
"7619","Seroxat it puts zero libido?"
"7620","I am under Seroxat for 4 days (1/2 tablet daily) and I can no longer yawn! I like having them permanently clenched teeth. Seroxat is that really who does that? have you lived?"
"7621","I suffer from suproduction estrogen. you know if there is treatment to lower estrogen levels?"
"7622","Baclofen is it anxiolytic?"
"7623","pulsatilla, increased anxiety?"
"7624","I take Seroxat for almost 10 years. I went from 10ml (= 20mg) in 7.5ml and 5ml. I wonder if it is possible to feel the effects of the reduction of Seroxat just 1 1/2 months after? this is 2 weeks I feel these effects and it is getting worse. is this normal?"
"7625","I started clomid this morning 1CP during 5jour from J5, I want to know after these 5 days, how many days in one egg you?"
"7626","Diosmin: what DCI?"
"7627","Vaccine cervical, having made love ..?"
"7628","""Hekla washed. Is it effective against the heel spur?"
"7629","defanyl? All info"
"7630","Flecaine: only freeze?"
"7631","augmentin and alcohol?"
"7632","celestène - info"
"7633","Seroxat and night sweats?"
"7634","thymuline 9ch for fever ??"
"7635","hello I have just read the forum and I think I found the answer to my question but I want to be sure. Here I take Minidril for several years without any problems. but I would have liked not having my period at the end of my plate. from what I understand it is possible to take two consecutive pads without risk .. and then after the second I usually found my period? thank you"
"7636","Can we donate blood after a vaccine for hepatitis A?"
"7637","then I combine St. John's wort and safe grifonia?"
